-0,21607270320686|4
1,49948207631685|4
-0,488537513480714|4
-0,0106899587501255|2
0,130095751996719|2
0,366083717330985|4
-0,312104727704626|2
-0,15147566949697|2
0,130095751996719|2
0,130095751996719|2
0,13424909275517|2
-0,316258068463077|2
-0,23452060210403|4
1,36114464028068|4
-0,0148432995085767|2
-0,64698412176627|2
0,125942411238268|2
-0,0252997594393727|4
-0,124623646471156|2
-0,629511952990464|4
-0,155629010255421|2
0,437670144340801|4
0,00741922979113057|4
-0,589664474682548|4
-0,320411409221528|2
0,87993025211076|4
-0,15147566949697|2
-0,245865213089654|2
-0,476887126670732|2
-0,0106899587501255|2
-0,484249811580674|2
-0,0106899587501255|2
0,077100697662351|2
-0,0810828141235478|2
-0,708735186336731|4
-0,152098499556495|4
-0,773309701847669|4
-0,194106188051042|2
0,125942411238268|2
0,156190816786042|4
-0,155629010255421|2
-0,778007241247552|4
-0,316223635934899|4
-0,384908006257511|4
0,497145796438168|2
0,00670784228892864|2
-0,410647612055761|2
-0,0106899587501255|2
0,0729473569038998|2
-0,0810828141235478|2
-0,15147566949697|2
-0,0106899587501255|2
-0,223804498003216|2
-0,674783845548008|2
0,125942411238268|2
-0,313340757000382|2
-0,176460321243126|2
0,311661347560699|4
0,208819851682572|2
0,0555495558648457|2
-0,085236154881999|2
-0,336865213653621|2
-0,15147566949697|2
0,125942411238268|2
0,618465707841574|4
-0,0148432995085767|2
-0,509190496406896|2
0,174225738057309|4
-0,536131053498087|2
-0,085236154881999|2
-0,373369076593508|2
-0,302976221220086|2
-0,0106899587501255|2
-0,0106899587501255|2
0,125942411238268|2
0,0555495558648457|2
-0,0106899587501255|2
0,179881462179597|2
-0,0917976550998187|2
-0,268289814435223|4
-0,0106899587501255|2
0,0442344435200431|2
0,131077135566068|2
-0,124623646471156|2
-0,0810828141235478|2
-0,00653661799167427|2
-0,0106899587501255|2
-0,15147566949697|2
0,301942866254642|2
-0,202349219663812|4
0,125942411238268|2
0,130095751996719|2
-0,0769294733650966|2
-0,199469045935494|2
-0,199469045935494|2
-0,228430025088212|2
0,125942411238268|2
-0,250516464351818|2
-0,00653661799167427|2
1,06100801767401|4
0,146575926637101|4
0,735549417990677|4
0,103314798746718|2
0,0638562373817481|2
0,170026544927712|2
0,130095751996719|2
-0,579583351780319|2
-0,0346866469693872|2
-0,155629010255421|2
0,125942411238268|2
0,0555495558648457|2
-0,458819355732678|4
-0,128199041620718|4
-0,120470305712705|2
0,125942411238268|2
0,125942411238268|2
0,125942411238268|2
0,125942411238268|2
0,0430140873015024|2
-0,085236154881999|2
-0,153752891842506|2
-0,0917976550998187|2
0,246618811379626|4
-0,0148432995085767|2
-0,0506464306188075|2
0,0764693287802233|2
0,0555495558648457|2
0,684477922131961|4
0,634879858285181|4
0,234053609421097|4
